rebalance_date,fund_name,asset_family,portfolio_method,ticker,holding_asset_class,target_weight,estimation_start_date,estimation_end_date,estimation_observations
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PSA,equity,0.023539582649711618,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,QCOM,equity,0.015023308710548204,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SBUX,equity,0.015110045249808161,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SHW,equity,0.017856867229633106,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SLB,equity,0.010700736285177202,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SO,equity,0.016041921175866506,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,T,equity,0.01966681272910815,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TMUS,equity,0.019544710207748804,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TRX-USD,cryptocurrency,0.01251854120345211,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TTWO,equity,0.02623384504429285,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,UPS,equity,0.02234879801909429,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,USB,equity,0.012620096709920597,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,V,equity,0.015740811585007234,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WFC,equity,0.01161306630113189,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WMT,equity,0.030442529721810285,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XLM-USD,cryptocurrency,0.009404321324754772,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XOM,equity,0.014743554446397071,2020-02-28,2021-02-26,252
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XRP-USD,cryptocurrency,0.011342690186293499,2020-02-28,2021-02-26,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ABBV,equity,0.02697704228521561,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ABT,equity,0.023424396380731398,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ADA-USD,cryptocurrency,0.007948072480788626,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ADBE,equity,0.01749655062837756,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AEP,equity,0.021267386491997588,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMD,equity,0.014942673076140216,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMGN,equity,0.026052402564449528,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMT,equity,0.018232801114027596,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BA,equity,0.008355741437190384,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BCH-USD,cryptocurrency,0.008824106920250005,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BTC-USD,cryptocurrency,0.011735875997381271,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CAT,equity,0.014585565902375357,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CCI,equity,0.020320008903474907,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CMCSA,equity,0.016606796382623672,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,COP,equity,0.010827264870513062,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CVX,equity,0.012034636157488985,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,D,equity,0.02502240781792666,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DD,equity,0.01308448504948821,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DIS,equity,0.015659225445425938,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DOW,equity,0.010879013893216953,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DUK,equity,0.021081708600196578,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,EA,equity,0.03454492604493003,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,EOS-USD,cryptocurrency,0.008790990477263982,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ETC-USD,cryptocurrency,0.009905449842697903,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ETH-USD,cryptocurrency,0.008503114503188056,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GE,equity,0.013027304344945785,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GILD,equity,0.02668270123041903,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GS,equity,0.014178572281334454,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,INTC,equity,0.01600893294586064,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,KO,equity,0.018353606496920444,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,LTC-USD,cryptocurrency,0.009093120405196138,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MMM,equity,0.02155850410792327,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MRK,equity,0.0242024698203833,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MS,equity,0.012463948430880157,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NEE,equity,0.0176791364433893,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NEM,equity,0.025265413188260505,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NKE,equity,0.018799714803670948,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NUE,equity,0.013437003188635936,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NVDA,equity,0.01340589645880797,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,O,equity,0.015240389260326028,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,OXY,equity,0.006940256627570283,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PLD,equity,0.015426111193469623,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PSA,equity,0.02859246209191819,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,QCOM,equity,0.014159005573534545,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SBUX,equity,0.015582411082621601,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SHW,equity,0.018136247945514057,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SLB,equity,0.009063878217305825,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SO,equity,0.016878536949936847,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,T,equity,0.02060525727634414,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TMUS,equity,0.02129634594465237,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TRX-USD,cryptocurrency,0.011880246023576041,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TTWO,equity,0.03164904207257439,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,UPS,equity,0.01824914907021583,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,USB,equity,0.011480731978529808,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,V,equity,0.014686935327699581,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WFC,equity,0.011277612674369272,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WMT,equity,0.03965528727131948,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XLM-USD,cryptocurrency,0.006689412546903064,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XOM,equity,0.012497774943651046,2020-04-01,2021-03-31,252
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XRP-USD,cryptocurrency,0.008753938513979882,2020-04-01,2021-03-31,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ABBV,equity,0.02898464503553604,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ABT,equity,0.022087347362536935,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ADA-USD,cryptocurrency,0.006849905999491847,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ADBE,equity,0.01845174121691365,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AEP,equity,0.02715233453746399,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMD,equity,0.014227879102275656,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMGN,equity,0.02549319567010318,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMT,equity,0.02010617119862621,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BA,equity,0.007531839564572267,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BCH-USD,cryptocurrency,0.007018658894984247,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BTC-USD,cryptocurrency,0.01030343413657327,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CAT,equity,0.01413853015025432,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CCI,equity,0.020890584666225905,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CMCSA,equity,0.0168639275293315,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,COP,equity,0.010123012602413483,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CVX,equity,0.012067312472963242,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,D,equity,0.03167793698941815,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DD,equity,0.012960607321400731,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DIS,equity,0.014537342636018058,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DOW,equity,0.010764509149560769,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DUK,equity,0.025592151591763427,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,EA,equity,0.03066045650263274,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,EOS-USD,cryptocurrency,0.007301593839751901,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ETC-USD,cryptocurrency,0.007958663494048258,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ETH-USD,cryptocurrency,0.008154436891481742,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GE,equity,0.011683820945493455,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GILD,equity,0.02779325502450451,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GS,equity,0.01372801443230378,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,INTC,equity,0.015783361114914296,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,KO,equity,0.019445833280582303,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,LTC-USD,cryptocurrency,0.007478301017609182,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MMM,equity,0.021417867933072068,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MRK,equity,0.028231454588868204,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MS,equity,0.012917427814344271,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NEE,equity,0.01914569000819389,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NEM,equity,0.023945905988277436,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NKE,equity,0.01920432730710501,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NUE,equity,0.011710011241697935,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NVDA,equity,0.013650606092833653,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,O,equity,0.01653517426354377,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,OXY,equity,0.006289009726464497,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PLD,equity,0.016832274084213828,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PSA,equity,0.02670156580052473,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,QCOM,equity,0.01254911059872205,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SBUX,equity,0.015821831049272168,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SHW,equity,0.022436004302428057,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SLB,equity,0.008393875250697486,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SO,equity,0.020570195932460796,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,T,equity,0.023659449635747988,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TMUS,equity,0.017513178570783206,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TRX-USD,cryptocurrency,0.009810429770702817,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TTWO,equity,0.026702065376035637,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,UPS,equity,0.017251919770105765,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,USB,equity,0.011932648856695097,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,V,equity,0.016368532473227216,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WFC,equity,0.010871577725717504,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WMT,equity,0.03867336337691967,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XLM-USD,cryptocurrency,0.005385510560156235,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XOM,equity,0.011252020720001076,2020-05-01,2021-04-30,252
2021-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,XRP-USD,cryptocurrency,0.006416166809438935,2020-05-01,2021-04-30,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ABBV,equity,0.0239505358443894,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ABT,equity,0.022454105090730023,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ADA-USD,cryptocurrency,0.00517414850265264,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ADBE,equity,0.017296197607164707,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AEP,equity,0.03019439613790604,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMD,equity,0.01472653032757248,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMGN,equity,0.023358598843929997,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,AMT,equity,0.020746174845621985,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BA,equity,0.00776580410955659,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BCH-USD,cryptocurrency,0.004877258747473725,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,BTC-USD,cryptocurrency,0.008168948084963481,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CAT,equity,0.015434122276046154,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CCI,equity,0.02289188672976154,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CMCSA,equity,0.016943711680699428,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,COP,equity,0.010041519345281158,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,CVX,equity,0.012185087029638268,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,D,equity,0.03241891598214799,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DD,equity,0.0130466905808484,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DIS,equity,0.01590421922831779,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DOW,equity,0.011678995602991196,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,DUK,equity,0.027131021814879717,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,EA,equity,0.028836848237836377,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,EOS-USD,cryptocurrency,0.004902112016959697,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ETC-USD,cryptocurrency,0.004997189671682116,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,ETH-USD,cryptocurrency,0.006335782804626079,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GE,equity,0.013064107874556969,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GILD,equity,0.029362293020148596,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,GS,equity,0.014366612464165351,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,INTC,equity,0.015816217030163497,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,KO,equity,0.019870380008432772,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,LTC-USD,cryptocurrency,0.005559824001826787,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MMM,equity,0.02368312400854725,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MRK,equity,0.027587029007135354,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,MS,equity,0.014063471240315775,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NEE,equity,0.02017669521511225,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NEM,equity,0.020861888354798033,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NKE,equity,0.018743838766227965,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NUE,equity,0.01129842939090506,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,NVDA,equity,0.013061643797370279,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,O,equity,0.017401060069809945,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,OXY,equity,0.006554609918654586,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PLD,equity,0.018373157053392253,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,PSA,equity,0.03209995838468626,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,QCOM,equity,0.01286399558956338,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SBUX,equity,0.015404636777377235,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SHW,equity,0.02162375264715279,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SLB,equity,0.009217094912742706,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,SO,equity,0.022946554593672577,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,T,equity,0.025422456684303072,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TMUS,equity,0.01873814963851426,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TRX-USD,cryptocurrency,0.006955716359483203,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,TTWO,equity,0.028030160188529187,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,UPS,equity,0.01760672741812184,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,USB,equity,0.01319311479830741,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,V,equity,0.0163162470849998,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WFC,equity,0.011935127819222313,2020-06-01,2021-05-28,252
2021-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,WMT,equity,0.035114584119861875,2020-06-01,2021-05-28,252
