date,strategy_name,variant,portfolio_method,asset_family,uses_sentiment,daily_return,growth_of_1,drawdown,active_target_rebalance_date
2021-01-13,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.00029828669650829617,1.0284882674326752,-0.00029828669650844297,2021-01-04
2021-01-14,Equity Equal Weight,Base,Equal Weight,Equity,False,0.004186892503517239,1.0334185042887702,0.0,2021-01-04
2021-01-14,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0037602322085452406,1.0323556221419865,0.0,2021-01-04
2021-01-15,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.012468237405141813,1.0205335970384313,-0.012468237405141802,2021-01-04
2021-01-15,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.012101925388127637,1.01986213142881,-0.012101925388127599,2021-01-04
2021-01-19,Equity Equal Weight,Base,Equal Weight,Equity,False,0.007686465686841389,1.028377893514336,-0.004877608397290456,2021-01-04
2021-01-19,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.007349390012712932,1.027357495991877,-0.004841477144996942,2021-01-04
2021-01-20,Equity Equal Weight,Base,Equal Weight,Equity,False,0.00753088157807,1.0361224856478974,0.0,2021-01-04
2021-01-20,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.007440479379421357,1.0350015282560985,0.0,2021-01-04
2021-01-21,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.008091989758853555,1.0277381931051168,-0.008091989758853502,2021-01-04
2021-01-21,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.007862867841208456,1.026863448023972,-0.007862867841208487,2021-01-04
2021-01-22,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.003257065088682085,1.024390782916049,-0.011322698710193979,2021-01-04
2021-01-22,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.003139813093424633,1.0236392887247072,-0.0109779929992333,2021-01-04
2021-01-25,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0017190661049002161,1.0261517783891323,-0.009623097072862352,2021-01-04
2021-01-25,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0018730120667384328,1.0255565774644761,-0.009125542845850987,2021-01-04
2021-01-26,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.005633202476990916,1.020371257649342,-0.01520209069558609,2021-01-04
2021-01-26,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.005730578204869854,1.0196795452937972,-0.014803826413780974,2021-01-04
2021-01-27,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.025689904680956194,0.994158017301143,-0.04050145511562153,2021-01-04
2021-01-27,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.025953828122741038,0.9932149576349673,-0.0403734385702198,2021-01-04
2021-01-28,Equity Equal Weight,Base,Equal Weight,Equity,False,0.010414456904308634,1.0045116331283985,-0.030508798870176324,2021-01-04
2021-01-28,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.01038695973782414,1.0035314414109264,-0.030405836113302054,2021-01-04
2021-01-29,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.014843771101669807,0.9896008923772761,-0.04489970434483037,2021-01-04
2021-01-29,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.014705958576610357,0.9887735496032112,-0.04466464772354306,2021-01-04
2021-02-01,Equity Equal Weight,Base,Equal Weight,Equity,False,0.008517686014717273,0.9980300020584298,-0.03676445991387589,2021-02-01
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.008438251039001523,0.9971170690354877,-0.03660328819460135,2021-02-01
2021-02-02,Equity Equal Weight,Base,Equal Weight,Equity,False,0.017461368582400646,1.015456971780666,-0.019945049116764424,2021-02-01
2021-02-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.017864695587103966,1.014930261938512,-0.019392499208580882,2021-02-01
2021-02-03,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0018690288929366222,1.017354890200458,-0.0181132980968981,2021-02-01
2021-02-03,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0009399112847146732,1.0158842063449065,-0.018470815152711206,2021-02-01
2021-02-04,Equity Equal Weight,Base,Equal Weight,Equity,False,0.009279172224145421,1.0267951014397048,-0.009002202285340988,2021-02-01
2021-02-04,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0092795297139014,1.0253111340235672,-0.009362685916859292,2021-02-01
2021-02-05,Equity Equal Weight,Base,Equal Weight,Equity,False,0.006292140440644191,1.033255840421729,-0.0027667049657512655,2021-02-01
2021-02-05,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.006148548215847298,1.031615308967356,-0.003271704626801819,2021-02-01
2021-02-08,Equity Equal Weight,Base,Equal Weight,Equity,False,0.01347289403368723,1.0471767868694193,0.0,2021-02-01
2021-02-08,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.012672237497766543,1.0446881831689223,0.0,2021-02-01
2021-02-09,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0028566363844635127,1.0441853835590824,-0.002856636384463651,2021-02-01
2021-02-09,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0027622895596032104,1.041802451907514,-0.002762289559603226,2021-02-01
2021-02-10,Equity Equal Weight,Base,Equal Weight,Equity,False,0.001838061380919184,1.0461046603871227,-0.0010238256765620068,2021-02-01
2021-02-10,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0014676157049417567,1.0433314175473802,-0.001298727834200708,2021-02-01
2021-02-11,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0011448702812422442,1.0449070062503765,-0.0021675238102140115,2021-02-01
2021-02-11,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0008039288893845457,1.0424926532796115,-0.0021016126387598533,2021-02-01
2021-02-12,Equity Equal Weight,Base,Equal Weight,Equity,False,0.004569257067789369,1.0496814549738687,0.0,2021-02-01
2021-02-12,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0043264485253959074,1.0470029440821291,0.0,2021-02-01
2021-02-16,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0013897038414903643,1.051140201324187,0.0,2021-02-01
2021-02-16,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0009951180231573503,1.048044835582084,0.0,2021-02-01
2021-02-17,Equity Equal Weight,Base,Equal Weight,Equity,False,0.002531418214618136,1.0538010767759365,0.0,2021-02-01
2021-02-17,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0021659420827266134,1.0503148399960556,0.0,2021-02-01
2021-02-18,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.006636366116092682,1.0468076670169186,-0.006636366116092751,2021-02-01
2021-02-18,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.00603031751910557,1.0439811080158508,-0.006030317519105655,2021-02-01
2021-02-19,Equity Equal Weight,Base,Equal Weight,Equity,False,0.001755214269742609,1.0486450387717428,-0.004892800090856242,2021-02-01
2021-02-19,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0016362407270570504,1.0456893124230646,-0.004403943843170222,2021-02-01
2021-02-22,Equity Equal Weight,Base,Equal Weight,Equity,False,0.003151462198257099,1.0519498039708217,-0.0017567573671292136,2021-02-01
2021-02-22,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.002120326204740494,1.0479065148742124,-0.0022929554359645277,2021-02-01
2021-02-23,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0007040167077609853,1.052690394208543,-0.0010539774459061846,2021-02-01
2021-02-23,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0006128792682487158,1.0485487550522417,-0.001681481472565416,2021-02-01
2021-02-24,Equity Equal Weight,Base,Equal Weight,Equity,False,0.016122034613694283,1.0696619051814766,0.0,2021-02-01
2021-02-24,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.015396875662876463,1.064693129860245,0.0,2021-02-01
2021-02-25,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.019177178544150526,1.0491488078439353,-0.019177178544150464,2021-02-01
2021-02-25,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.01911574671191152,1.044340725663924,-0.01911574671191152,2021-02-01
2021-02-26,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.013518257118032432,1.0349661445044238,-0.032436193631824595,2021-02-01
2021-02-26,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.013249009386173294,1.0305042455872397,-0.03211149139047498,2021-02-01
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,0.019963326496913784,1.0556275115604177,-0.013120401458700082,2021-03-01
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.019862420843430442,1.0509725545940352,-0.012886882502952557,2021-03-01
2021-03-02,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0028062348013948024,1.052665172900167,-0.01588981733291317,2021-03-01
2021-03-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0029523018693631076,1.0478697663564578,-0.01580113840501196,2021-03-01
2021-03-03,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.006865622462034847,1.045437971244102,-0.022646346308149434,2021-03-01
2021-03-03,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.007145450597593242,1.0403822647082461,-0.02283368274874642,2021-03-01
2021-03-04,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.007678223011596031,1.0374108653560992,-0.030150685622393758,2021-03-01
2021-03-04,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.007826963237970348,1.0322392309689383,-0.030481927591254898,2021-03-01
2021-03-05,Equity Equal Weight,Base,Equal Weight,Equity,False,0.01781803511426673,1.055895488582936,-0.012869876483266096,2021-03-01
2021-03-05,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.01770025858433774,1.0505101322779864,-0.013321207007431557,2021-03-01
2021-03-08,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0024156401118105293,1.0584461520790367,-0.010485325361322517,2021-03-01
2021-03-08,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0021259917059094453,1.0527435081061833,-0.011223536077132445,2021-03-01
2021-03-09,Equity Equal Weight,Base,Equal Weight,Equity,False,0.005985780768517135,1.0647817787006624,-0.004562307451704828,2021-03-01
2021-03-09,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.006232569146038624,1.0593048048134983,-0.00506091839575773,2021-03-01
2021-03-10,Equity Equal Weight,Base,Equal Weight,Equity,False,0.010144884675629899,1.0755838670502926,0.0,2021-03-01
2021-03-10,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.010156066370219315,1.0700631747174765,0.0,2021-03-01
2021-03-11,Equity Equal Weight,Base,Equal Weight,Equity,False,0.004733695242030584,1.0806753532841533,0.0,2021-03-01
2021-03-11,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.005066853843171718,1.0754850284267303,0.0,2021-03-01
2021-03-12,Equity Equal Weight,Base,Equal Weight,Equity,False,0.007321322908661962,1.088587326504979,0.0,2021-03-01
2021-03-12,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.007332465298270563,1.0833709850764788,0.0,2021-03-01
2021-03-15,Equity Equal Weight,Base,Equal Weight,Equity,False,0.005322672463124853,1.0943815202914737,0.0,2021-03-01
2021-03-15,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.005242745219800111,1.0890508231297586,0.0,2021-03-01
2021-03-16,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0006629149901878922,1.0936560383766878,-0.0006629149901880016,2021-03-01
2021-03-16,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0005746149355515672,1.0884250382612135,-0.000574614935551665,2021-03-01
2021-03-17,Equity Equal Weight,Base,Equal Weight,Equity,False,0.002452527477581403,1.0963382598618296,0.0,2021-03-01
2021-03-17,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.002552854313004171,1.0912036288145204,0.0,2021-03-01
2021-03-18,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.013330223758688132,1.0817238255426607,-0.013330223758688198,2021-03-01
2021-03-18,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.01351919167722818,1.07645143779769,-0.013519191677228148,2021-03-01
2021-03-19,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.004960196790008943,1.0763582624955277,-0.01822430001559927,2021-03-01
2021-03-19,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0051659267041602236,1.0708905685694392,-0.01861527922808437,2021-03-01
2021-03-22,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0053186528116772255,1.0820830383947215,-0.013002575928440785,2021-03-01
2021-03-22,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.005451812439661095,1.076728863092682,-0.013264953799286605,2021-03-01
2021-03-23,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.008369492885778738,1.073026552103055,-0.021263243847489677,2021-03-01
2021-03-23,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.008285114461358106,1.067808041218111,-0.021440166600092958,2021-03-01
2021-03-24,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0030626418984172673,1.06974025602647,-0.02426076404440347,2021-03-01
2021-03-24,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0032979996386215253,1.0642864106840566,-0.024667456577015412,2021-03-01
2021-03-25,Equity Equal Weight,Base,Equal Weight,Equity,False,0.007372562002828896,1.0776269823909472,-0.017067066028727873,2021-03-01
2021-03-25,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.00731495587036034,1.0720716188116346,-0.017532942062949974,2021-03-01
2021-03-26,Equity Equal Weight,Base,Equal Weight,Equity,False,0.019572563755066642,1.098718905207974,0.0,2021-03-01
2021-03-26,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.019694827693658323,1.0931858846193911,0.0,2021-03-01
2021-03-29,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0011668622914676055,1.1000009588673838,0.0,2021-03-01
2021-03-29,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0010484415998099916,1.0943320261771512,0.0,2021-03-01
2021-03-30,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0033567374259093788,1.0963085444802174,-0.003356737425909362,2021-03-01
2021-03-30,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.003216638533359785,1.0908119556134601,-0.003216638533359739,2021-03-01
2021-03-31,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0011654710318684393,1.0950308286296357,-0.0045182962775465185,2021-03-01
2021-03-31,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0011394655513760471,1.0895690129670095,-0.0043524388359357236,2021-03-01
2021-04-01,Equity Equal Weight,Base,Equal Weight,Equity,False,0.011919235422437929,1.1080827588708997,0.0,2021-04-01
2021-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.011918454956401153,1.1025549921699471,0.0,2021-04-01
2021-04-05,Equity Equal Weight,Base,Equal Weight,Equity,False,0.005152482779723815,1.113792136204491,0.0,2021-04-01
2021-04-05,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.004926272029365157,1.107986477988711,0.0,2021-04-01
2021-04-06,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0002901590514485786,1.114115313074243,0.0,2021-04-01
2021-04-06,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.00029956783417813557,1.1083183950982207,0.0,2021-04-01
2021-04-07,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0009851625251715212,1.1130177284190825,-0.0009851625251714458,2021-04-01
2021-04-07,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.001030754743278636,1.1071759906554102,-0.001030754743278739,2021-04-01
2021-04-08,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0011896458588349854,1.1116936314876589,-0.0021736363894880872,2021-04-01
2021-04-08,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.00125005735397655,1.1057919571661452,-0.002279523594708177,2021-04-01
2021-04-09,Equity Equal Weight,Base,Equal Weight,Equity,False,0.002584947891170619,1.1145673015960007,0.0,2021-04-01
2021-04-09,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0025748260817494957,1.1086391791384453,0.0,2021-04-01
2021-04-12,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0003705639629280437,1.1141542831197713,-0.00037056396292800553,2021-04-01
2021-04-12,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.00045888735036454776,1.1081304386430202,-0.0004588873503644786,2021-04-01
2021-04-13,Equity Equal Weight,Base,Equal Weight,Equity,False,0.001803035394963274,1.1161631427276861,0.0,2021-04-01
2021-04-13,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0017741071176229151,1.1100963807414714,0.0,2021-04-01
2021-04-14,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0029439118121921013,1.1194490285878957,0.0,2021-04-01
2021-04-14,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0031876534216534794,1.113634983267907,0.0,2021-04-01
2021-04-15,Equity Equal Weight,Base,Equal Weight,Equity,False,0.009653589624722807,1.1302557301156777,0.0,2021-04-01
2021-04-15,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.009469782039076387,1.1241808638305446,0.0,2021-04-01
2021-04-16,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0028845720106958775,1.133516034159698,0.0,2021-04-01
2021-04-16,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0028384983741955995,1.1273718493848295,0.0,2021-04-01
2021-04-19,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.003685581075592,1.129338368915319,-0.003685581075591915,2021-04-01
2021-04-19,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.0036916676557777976,1.1232099671924212,-0.003691667655777775,2021-04-01
2021-04-20,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.00839259157832139,1.1198602932312849,-0.012047241077217219,2021-04-01
2021-04-20,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.00864341439145191,1.113501597997368,-0.012303173433885317,2021-04-01
2021-04-21,Equity Equal Weight,Base,Equal Weight,Equity,False,0.010332327422379967,1.1314310564482728,-0.001839389694183513,2021-04-01
2021-04-21,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.010453248414056576,1.1251413068106833,-0.0019785331480144386,2021-04-01
2021-04-22,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.009566738557241708,1.1206069513356884,-0.011388531291116055,2021-04-01
2021-04-22,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.009775703744562653,1.114142258724532,-0.011734895338673224,2021-04-01
2021-04-23,Equity Equal Weight,Base,Equal Weight,Equity,False,0.008828568661872385,1.130500306748527,-0.0026605070597051084,2021-04-01
2021-04-23,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.008860569804068241,1.1240141939796229,-0.0029783033938968195,2021-04-01
2021-04-26,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0008393950486170931,1.131449243108472,-0.0018233452275406847,2021-04-01
2021-04-26,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0008948300097286458,1.1250199956117568,-0.0020861384594231813,2021-04-01
2021-04-27,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0009805905140328791,1.1325587315033738,-0.0008445426685417257,2021-04-01
2021-04-27,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0010592011877022627,1.1262116181272974,-0.0010291469120549124,2021-04-01
2021-04-28,Equity Equal Weight,Base,Equal Weight,Equity,False,0.0003766613471844352,1.1329853226009474,-0.00046819942793652203,2021-04-01
2021-04-28,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0005694132045845159,1.1268528978938157,-0.0004603197173115303,2021-04-01
2021-04-29,Equity Equal Weight,Base,Equal Weight,Equity,False,0.009013733656547535,1.1431977505356499,0.0,2021-04-01
2021-04-29,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.008991066314849,1.1369845070258586,0.0,2021-04-01
2021-04-30,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0068168106263824645,1.135404787961742,-0.006816810626382508,2021-04-01
2021-04-30,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.006953730480429469,1.1290782232035768,-0.006953730480429576,2021-04-01
2021-05-03,Equity Equal Weight,Base,Equal Weight,Equity,False,0.00743764494814448,1.1438495256470247,0.0,2021-05-03
2021-05-03,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.0071581875844677345,1.1371603769228056,0.0,2021-05-03
2021-05-04,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.002205629241720547,1.1413266176851296,-0.002205629241720408,2021-05-03
2021-05-04,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.002547953803536611,1.134262944815194,-0.0025479538035366733,2021-05-03
2021-05-05,Equity Equal Weight,Base,Equal Weight,Equity,False,0.006270642447277541,1.1484834688201937,0.0,2021-05-03
2021-05-05,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.006056767929729961,1.1411329122432317,0.0,2021-05-03
2021-05-06,Equity Equal Weight,Base,Equal Weight,Equity,False,0.008144083604476944,1.1578368142086253,0.0,2021-05-03
2021-05-06,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.007918178052300853,1.1501686058237142,0.0,2021-05-03
2021-05-07,Equity Equal Weight,Base,Equal Weight,Equity,False,0.00975833959958688,1.1691353790425767,0.0,2021-05-03
2021-05-07,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,0.009702297843352276,1.161327884207489,0.0,2021-05-03
2021-05-10,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.0041681558666201305,1.1642622405535472,-0.004168155866620116,2021-05-03
2021-05-10,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,-0.004103281014742723,1.1565626295483291,-0.004103281014742666,2021-05-03
2021-05-11,Equity Equal Weight,Base,Equal Weight,Equity,False,-0.009370387932132969,1.1533526517048263,-0.013499486561321161,2021-05-03
